Is Online,Deal ID,Username,Symbol,Long/Short,Buy Amount,Buy Currency,Sell Amount,Sell Currency,Open Date,Open Rate,Open Reason,Close Rate,Close Date,Close Reason,PaL (ABC),PaL Pips,SL Rate,SL Amount,TP Rate,TP Amount,Open Freeze Status,FREEZE_CLOSE,Business Unit,User Group,Volume,Volume (ABC),ABC,Account ID,User Group Type,User Type,Margin Amount (PBC),Margin Amount (BC),Margin Amount (ABC),SL Amount (NBC),SL Amount (ABC),PaL,Desk,Rolling Commission (ABC),Rolling Commission,Handling Commission,Handling Commission (ABC),Order Rate,Eligibility Status,Is Eligible,Affiliate Name,STP Provider,Retention Manager,Tags,TradingSystem,Ext Deal ID,Post Balance (ABC),Deal Duration(Hours),,,
NO,3453244, alexpro,GASUSD,Long,500000,GAS,1434000,USD,06/11/2015 14:37:29 GMT,2.868,Limit Captured,2.928,06/17/2015 13:15:25 GMT,Closed By User,30000,60,,0,3.008,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1429000,1429000,USD, 920486,Standard,Trader,16600,10000,16600,,,30000,Anton MacCane,171.5,171.5,0,0,2.868,Eligible, MED_FXP,,Alexander Galich,,PX,,248242.53,142.63,,,,
NO,3448878, alexpro,OILUSD,Long,1000,OIL,61450,USD,06/10/2015 14:30:01 GMT,61.45,Limit Captured,61.48,06/10/2015 14:32:53 GMT,Closed By Dealer,30,3,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),61540,61540,USD, 920486,Standard,Trader,356.6,10,356.6,,,30,Anton MacCane,,,0,0,61.45,Eligible, MED_FXP,,Alexander Galich,,PX,,335066.18,0.05,,,,
NO,3452361, alexpro,GASUSD,Short,1434000,USD,500000,GAS,06/11/2015 12:35:32 GMT,2.868,Limit Captured,2.868,06/11/2015 14:06:22 GMT,Closed By Dealer,0,0,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1437500,1437500,USD, 920486,Standard,Trader,16600,10000,16600,,,0,Anton MacCane,,,0,0,2.868,Eligible, MED_FXP,,Alexander Galich,,PX,,218814.87,1.51,,,,
NO,3204431, alexpro,AUDNZD,Short,51427,NZD,50000,AUD,03/23/2015 20:08:52 GMT,1.02854,Opened By User,1.03376,03/24/2015 13:12:59 GMT,SL Amount Reached,-200,-52.2,,200,,400,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),39415,39415,USD, 920486,Standard,Trader,185.73,250,185.73,,200,-200,Anton MacCane,1.97,1.97,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,6733.46,17.07,,,,
NO,3208094, alexpro,GBPCHF,Short,71372.5,CHF,50000,GBP,03/24/2015 13:54:30 GMT,1.42745,Opened By User,1.42215,03/24/2015 14:36:37 GMT,Closed By User,277.24,53,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),74412.5,74412.5,USD, 920486,Standard,Trader,355.94,250,355.94,,,277.24,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,7175.7,0.7,,,,
NO,3223018, alexpro,NZDJPY,Short,4512750,JPY,50000,NZD,03/27/2015 13:06:34 GMT,90.255,Opened By User,90.1,03/27/2015 15:56:57 GMT,TP Reached,65.03,15.5,,0,90.1,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),37889.5,37889.5,USD, 920486,Standard,Trader,170.06,250,170.06,,,65.03,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,19562.03,2.84,,,,
NO,3219020, alexpro,GBPCAD,Long,50000,GBP,92701.5,CAD,03/26/2015 17:09:14 GMT,1.85403,Opened By User,1.86,03/27/2015 09:50:47 GMT,TP Reached,238.55,59.7,,0,1.86,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),74275,74275,USD, 920486,Standard,Trader,355.94,250,355.94,,,238.55,Anton MacCane,3.71,3.71,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,19430.48,16.69,,,,
NO,3200628, alexpro,EURUSD,Short,53990,USD,50000,EUR,03/23/2015 07:03:42 GMT,1.0798,Opened By User - Signal,1.078,03/23/2015 08:05:16 GMT,TP Reached,90,18,1.085,0,1.078,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),53997.5,53997.5,USD, 920486,Standard,Trader,275.56,250,275.56,,,90,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,6049.22,1.03,,,,
NO,3206797, alexpro,GBPCHF,Short,71318,CHF,50000,GBP,03/24/2015 11:54:28 GMT,1.42636,Opened By User,1.43115,03/24/2015 12:56:50 GMT,SL Amount Reached,-250,-47.9,,250,,400,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),74565,74565,USD, 920486,Standard,Trader,355.94,250,355.94,,250,-250,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,6933.46,1.04,,,,
NO,3205758, alexpro,GBPUSD,Short,74700,USD,50000,GBP,03/24/2015 09:10:40 GMT,1.494,Limit Captured,1.49,03/24/2015 09:48:55 GMT,TP Reached,200,40,1.498,0,1.49,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),74710,74710,USD, 920486,Standard,Trader,355.94,250,355.94,,,200,Anton MacCane,,,0,0,1.494,Eligible, MED_FXP,,Alexander Galich,,PX,,8605.53,0.64,,,,
NO,3211829, alexpro,EURUSD,Short,109970,USD,100000,EUR,03/25/2015 13:00:22 GMT,1.0997,Opened By User - Signal,1.098,03/25/2015 13:06:37 GMT,TP Reached,170,17,1.105,0,1.098,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),109985,109985,USD, 920486,Standard,Trader,551.13,500,551.13,,,170,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,8021.97,0.1,,,,
NO,3220754, alexpro,USDCAD,Short,125006,CAD,100000,USD,03/27/2015 07:27:47 GMT,1.25006,Opened By User,1.25992,04/02/2015 06:47:03 GMT,Closed By Dealer,-782.71,-98.6,,0,1.247,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),100000,100000,USD, 920486,Standard,Trader,500,500,500,,,-782.71,Anton MacCane,20,20,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,22965.79,143.32,,,,
NO,3214822, alexpro,USDCHF,Long,100000,USD,95674,CHF,03/26/2015 07:41:35 GMT,0.95674,Opened By User - Signal,0.952,03/26/2015 08:23:04 GMT,SL Reached,-497.83,-47.4,0.952,0,0.9591,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),100000,100000,USD, 920486,Standard,Trader,500,500,500,,,-497.83,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,10089.34,0.69,,,,
NO,3635839, alexpro,GBPAUD,Short,2130590,AUD,1000000,GBP,08/19/2015 06:53:15 GMT,2.13059,Opened By User,2.1271,08/19/2015 18:26:34 GMT,TP Reached,2574.01,34.9,,0,2.1271,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1567610,1567610,USD, 920486,Standard,Trader,7118.8,5000,7118.8,,,2574.01,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,134354.12,11.56,,,,
NO,3637177, alexpro,USDCAD,Short,1305000,CAD,1000000,USD,08/19/2015 12:29:47 GMT,1.305,Limit Captured,1.31776,09/03/2015 14:11:04 GMT,Closed By User,-9684.57,-127.6,,0,,100,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,-9684.57,Anton MacCane,330,330,0,0,1.305,Eligible, MED_FXP,,Alexander Galich,,PX,,142102.71,361.69,,,,
NO,3487118, alexpro,USDJPY,Short,62050000,JPY,500000,USD,06/24/2015 13:12:41 GMT,124.1,Opened By User,123.852,06/24/2015 17:44:29 GMT,TP Amount Reached,1000,24.8,,0,,1000,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),500000,500000,USD, 920486,Standard,Trader,2500,2500,2500,,,1000,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,289659.64,4.53,,,,
NO,3507315, alexpro,USDJPY,Short,61475000,JPY,500000,USD,07/01/2015 09:10:42 GMT,122.95,Limit Captured,122.625,07/03/2015 13:55:28 GMT,TP Reached,1325.39,32.5,,0,122.625,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),500000,500000,USD, 920486,Standard,Trader,2500,2500,2500,,,1325.39,Anton MacCane,50,50,0,0,122.95,Eligible, MED_FXP,,Alexander Galich,,PX,,219628.48,52.75,,,,
NO,3512250, alexpro,XAUUSD,Short,1157000,USD,1000,XAU,07/02/2015 12:23:41 GMT,1157,Limit Captured,1156.9,07/07/2015 13:08:52 GMT,TP Amount Reached,100,10,,0,,100,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1157470,1157470,USD, 920486,Standard,Trader,6346.7,5,6346.7,,,100,Anton MacCane,105.26,105.26,0,0,1157,Eligible, MED_FXP,,Alexander Galich,,PX,,245689.87,120.75,,,,
NO,3513825, alexpro,EURUSD,Short,1663725,USD,1500000,EUR,07/02/2015 13:34:58 GMT,1.10915,Opened By User,1.10215,07/05/2015 22:07:37 GMT,Closed By User,10500,70,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1663725,1663725,USD, 920486,Standard,Trader,8266.88,7500,8266.88,,,10500,Anton MacCane,49.87,49.87,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,230128.48,80.54,,,,
NO,3525082, alexpro,GBPNZD,Short,6983850,NZD,3000000,GBP,07/07/2015 13:18:35 GMT,2.32795,Opened By User,2.30655,07/08/2015 09:09:49 GMT,Closed By User,42915.13,214,,0,2.296,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),4630650,4630650,USD, 920486,Standard,Trader,21356.4,15000,21356.4,,,42915.13,Anton MacCane,139.11,139.11,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,258380.08,19.85,,,,
NO,3528624, alexpro,XAUUSD,Long,3000,XAU,3465390,USD,07/08/2015 10:24:35 GMT,1155.13,Opened By User,1160.07,07/08/2015 13:15:04 GMT,Closed By User,14820,494,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),3464640,3464640,USD, 920486,Standard,Trader,19040.1,15,19040.1,,,14820,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,360090.09,2.84,,,,
NO,3479698, alexpro,AUDUSD,Short,387000,USD,500000,AUD,06/22/2015 15:15:26 GMT,0.774,Limit Captured,0.77275,06/22/2015 19:53:53 GMT,Closed By User,625,12.5,,0,0.7715,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),387075,387075,USD, 920486,Standard,Trader,1857.3,2500,1857.3,,,625,Anton MacCane,,,0,0,0.774,Eligible, MED_FXP,,Alexander Galich,,PX,,287304.67,4.64,,,,
NO,3528291, alexpro,GBPNZD,Short,11505750,NZD,5000000,GBP,07/08/2015 09:14:41 GMT,2.30115,Opened By User,2.29475,07/08/2015 13:34:05 GMT,Closed By Dealer,21463.68,64,,0,2.265,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),7702250,7702250,USD, 920486,Standard,Trader,35594,25000,35594,,,21463.68,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,452249.77,4.32,,,,
NO,3532933, alexpro,EURNZD,Long,5000000,EUR,8270150,NZD,07/09/2015 10:15:53 GMT,1.65403,Opened By Dealer,1.65345,07/15/2015 14:04:26 GMT,Closed By User,-1920.84,-5.8,,0,1.66,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),5519000,5519000,USD, 920486,Standard,Trader,27556.25,25000,27556.25,,,-1920.84,Anton MacCane,662.74,662.74,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,505930.69,147.81,,,,
NO,3528287, alexpro,XAUUSD,Long,2500,XAU,2882500,USD,07/08/2015 09:14:21 GMT,1153,Opened By User,1159.53,07/08/2015 13:14:24 GMT,Closed By User,16325,653,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),2882150,2882150,USD, 920486,Standard,Trader,15866.75,12.5,15866.75,,,16325,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,321420.09,4,,,,
NO,3506734, alexpro,DAXEUR,Long,120,DAX,1319970,EUR,07/01/2015 08:13:52 GMT,10999.75,Limit Captured,11190,07/01/2015 09:43:25 GMT,Closed By User,25399.52,19025,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1466120.4,1466120.4,USD, 920486,Standard,Trader,25951.37,2.4,25951.37,,,25399.52,Anton MacCane,,,0,0,11000,Eligible, MED_FXP,,Alexander Galich,,PX,,255303.34,1.49,,,,
NO,3504729, alexpro,GBPUSD,Long,500000,GBP,785975,USD,06/30/2015 15:15:23 GMT,1.57195,Opened By User,1.57395,06/30/2015 17:41:31 GMT,TP Amount Reached,1000,20,,0,,1000,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),785900,785900,USD, 920486,Standard,Trader,3559.4,2500,3559.4,,,1000,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,230055.01,2.44,,,,
NO,3493614, alexpro,GBPCHF,Long,500000,GBP,733495,CHF,06/26/2015 11:01:23 GMT,1.46699,Opened By User,1.4711,06/26/2015 15:01:08 GMT,Closed By User,2196.94,41.1,,0,1.473,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),786950,786950,USD, 920486,Standard,Trader,3559.4,2500,3559.4,,,2196.94,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,223493.54,4,,,,
NO,3474073, alexpro,EURUSD,Short,565825,USD,500000,EUR,06/19/2015 07:03:14 GMT,1.13165,Opened By User,1.12965,06/19/2015 10:22:46 GMT,TP Amount Reached,1000,20,,0,,1000,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),565925,565925,USD, 920486,Standard,Trader,2755.63,2500,2755.63,,,1000,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,249906.82,3.33,,,,
NO,3528284, alexpro,EURNZD,Long,5000000,EUR,8270150,NZD,07/08/2015 09:13:39 GMT,1.65403,Opened By User,1.64529,07/08/2015 13:54:25 GMT,Trade Out,-29320.95,-87.4,,0,,50000,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),5527000,5527000,USD, 920486,Standard,Trader,27556.25,25000,27556.25,,,-29320.95,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,422928.82,4.68,,,,
NO,3494089, alexpro,AUDUSD,Long,500000,AUD,382250,USD,06/26/2015 13:11:19 GMT,0.7645,Limit Captured,0.7656,06/26/2015 20:14:40 GMT,Closed By User,550,11,,0,0.769,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),382175,382175,USD, 920486,Standard,Trader,1857.3,2500,1857.3,,,550,Anton MacCane,,,0,0,0.7645,Eligible, MED_FXP,,Alexander Galich,,PX,,225102.34,7.06,,,,
NO,3507032, alexpro,GBPUSD,Long,500000,GBP,783500,USD,07/01/2015 08:48:36 GMT,1.567,Limit Captured,1.5401,07/08/2015 09:09:20 GMT,Closed By User,-13450,-269,,0,1.57,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),783450,783450,USD, 920486,Standard,Trader,3559.4,2500,3559.4,,,-13450,Anton MacCane,194.56,194.56,0,0,1.567,Eligible, MED_FXP,,Alexander Galich,,PX,,220914.95,168.35,,,,
NO,3529611, alexpro,XAGUSD,Long,1500000,XAG,22900500,USD,07/08/2015 13:26:59 GMT,15.267,Opened By Dealer,15.0405,07/08/2015 13:54:25 GMT,Trade Out,-339750,-2265,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),22818000,22818000,USD, 920486,Standard,Trader,117701.25,7500,117701.25,,,-339750,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,43712.55,0.46,,,,
NO,3503878, alexpro,EURUSD,Long,1000000,EUR,1122000,USD,06/30/2015 13:02:11 GMT,1.122,Limit Captured,1.1046,07/08/2015 13:54:25 GMT,Trade Out,-17400,-174,,0,1.1274,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1121900,1121900,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,-17400,Anton MacCane,198.95,198.95,0,0,1.122,Eligible, MED_FXP,,Alexander Galich,,PX,,387840.56,192.87,,,,
NO,3499009, alexpro,XAUUSD,Long,500,XAU,588500,USD,06/29/2015 13:20:13 GMT,1177,Limit Captured,1160.25,07/08/2015 13:54:25 GMT,Trade Out,-8375,-1675,,0,,1111,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),588290,588290,USD, 920486,Standard,Trader,3173.35,2.5,3173.35,,,-8375,Anton MacCane,204.63,204.63,0,0,1177,Eligible, MED_FXP,,Alexander Galich,,PX,,-56.45,216.57,,,,
NO,3495398, alexpro,USDJPY,Long,500000,USD,61192500,JPY,06/28/2015 22:01:45 GMT,122.385,Limit Captured,122.775,06/29/2015 00:04:54 GMT,TP Reached,1588.08,39,,0,122.715,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),500000,500000,USD, 920486,Standard,Trader,2500,2500,2500,,,1588.08,Anton MacCane,,,0,0,122.6,Eligible, MED_FXP,,Alexander Galich,,PX,,226690.42,2.05,,,,
NO,3532906, alexpro,EURUSD,Long,1000000,EUR,1122000,USD,07/09/2015 10:13:26 GMT,1.122,Opened By Dealer,1.1057,07/27/2015 07:15:57 GMT,TP Reached,-16300,-163,,0,1.1057,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1103750,1103750,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,-16300,Anton MacCane,394.49,394.49,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,493222.79,429.04,,,,
NO,3532913, alexpro,EURUSD,Short,3279150,USD,3000000,EUR,07/09/2015 10:14:03 GMT,1.09305,Opened By Dealer,1.088,07/16/2015 10:56:55 GMT,TP Reached,15150,50.5,,0,1.088,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),3311550,3311550,USD, 920486,Standard,Trader,16533.75,15000,16533.75,,,15150,Anton MacCane,496.05,496.05,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,519445.46,168.71,,,,
NO,3497834, alexpro,XAUUSD,Long,500,XAU,588855,USD,06/29/2015 10:25:22 GMT,1177.71,Opened By User,1180.71,06/29/2015 12:22:05 GMT,TP Amount Reached,1500,300,,0,,1500,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),588730,588730,USD, 920486,Standard,Trader,3173.35,2.5,3173.35,,,1500,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,226206.7,1.95,,,,
NO,3494142, alexpro,XAUUSD,Long,500,XAU,585600,USD,06/26/2015 13:16:25 GMT,1171.2,Limit Captured,1173.2,06/26/2015 16:10:25 GMT,Closed By User,1000,200,,0,1175,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),585415,585415,USD, 920486,Standard,Trader,3173.35,2.5,3173.35,,,1000,Anton MacCane,,,0,0,1171.2,Eligible, MED_FXP,,Alexander Galich,,PX,,224552.34,2.9,,,,
NO,3501731, alexpro,DAXEUR,Long,120,DAX,1323330,EUR,06/30/2015 07:12:13 GMT,11027.75,Opened By User,11027,06/30/2015 10:47:03 GMT,SL Amount Reached,-100.71,-75,,100,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1477990.8,1477990.8,USD, 920486,Standard,Trader,25951.37,2.4,25951.37,,100,-100.71,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,230167.01,3.58,,,,
NO,3523723, alexpro,EURUSD,Long,500000,EUR,548975,USD,07/07/2015 09:55:00 GMT,1.09795,Opened By User,1.10465,07/08/2015 09:08:14 GMT,Closed By User,3350,67,,0,1.108,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),548950,548950,USD, 920486,Standard,Trader,2755.63,2500,2755.63,,,3350,Anton MacCane,27.5,27.5,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,248339.95,23.22,,,,
NO,3524948, alexpro,EURUSD,Long,3000000,EUR,3279150,USD,07/07/2015 12:57:43 GMT,1.09305,Opened By Dealer,1.09305,07/07/2015 12:57:57 GMT,Closed By Dealer,0,0,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),3279000,3279000,USD, 920486,Standard,Trader,16533.75,15000,16533.75,,,0,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,245589.87,0,,,,
NO,3524953, alexpro,EURUSD,Short,3279150,USD,3000000,EUR,07/07/2015 12:58:06 GMT,1.09305,Opened By Dealer,1.1048,07/08/2015 13:54:25 GMT,Trade Out,-35250,-117.5,,0,1.086,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),3279450,3279450,USD, 920486,Standard,Trader,16533.75,15000,16533.75,,,-35250,Anton MacCane,98.99,98.99,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,8318.55,24.94,,,,
NO,3532866, alexpro,XAUUSD,Long,500,XAU,586620,USD,07/09/2015 10:10:36 GMT,1173.24,Opened By Dealer,1092.32,07/30/2015 14:54:48 GMT,Closed By User,-40460,-8092,,0,1133,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),581150,581150,USD, 920486,Standard,Trader,3173.35,2.5,3173.35,,,-40460,Anton MacCane,420.71,420.71,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,448552.71,508.74,,,,
NO,3503308, alexpro,XAUUSD,Long,500,XAU,585500,USD,06/30/2015 11:37:30 GMT,1171,Limit Captured,1173.67,06/30/2015 15:58:56 GMT,TP Amount Reached,1333,267,,0,,1333,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),585295,585295,USD, 920486,Standard,Trader,3173.35,2.5,3173.35,,,1333,Anton MacCane,,,0,0,1171,Eligible, MED_FXP,,Alexander Galich,,PX,,227500.01,4.36,,,,
NO,3532870, alexpro,XAUUSD,Short,1161000,USD,1000,XAU,07/09/2015 10:11:19 GMT,1161,Opened By Dealer,1154.83,07/14/2015 12:07:46 GMT,Closed By User,6170,617,,0,1150,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1162380,1162380,USD, 920486,Standard,Trader,6346.7,5,6346.7,,,6170,Anton MacCane,104.39,104.39,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,507741.75,121.94,,,,
NO,3532961, alexpro,XAGUSD,Short,22725000,USD,1500000,XAG,07/09/2015 10:24:26 GMT,15.15,Opened By Dealer,14.776,07/30/2015 20:43:53 GMT,Closed By User,561000,3740,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),23043000,23043000,USD, 920486,Standard,Trader,23540.25,1500,23540.25,,,561000,Anton MacCane,10111.21,10111.21,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,952363.08,514.32,,,,
NO,3472373, alexpro,GASUSD,Long,500000,GAS,1425000,USD,06/18/2015 13:15:34 GMT,2.85,Limit Captured,2.757,06/24/2015 20:00:19 GMT,Expiration,-46500,-93,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1421000,1421000,USD, 920486,Standard,Trader,16600,10000,16600,,,-46500,Anton MacCane,164.67,164.67,0,0,2.85,Eligible, MED_FXP,,Alexander Galich,,PX,,243159.64,150.75,,,,
NO,3512439, alexpro,USDJPY,Long,500000,USD,61875000,JPY,07/02/2015 12:29:47 GMT,123.75,Limit Captured,121.04,07/08/2015 13:54:25 GMT,Trade Out,-11193.26,-271,,0,,100,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),500000,500000,USD, 920486,Standard,Trader,2500,2500,2500,,,-11193.26,Anton MacCane,100,100,0,0,123.75,Eligible, MED_FXP,,Alexander Galich,,PX,,411735.56,145.41,,,,
NO,3469174, alexpro,GBPUSD,Short,791575,USD,500000,GBP,06/17/2015 19:04:27 GMT,1.58315,Opened By User,1.5765,06/23/2015 08:17:23 GMT,TP Reached,3325,66.5,,0,1.5765,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),791675,791675,USD, 920486,Standard,Trader,3559.4,2500,3559.4,,,3325,Anton MacCane,158.58,158.58,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,290395.1,133.22,,,,
NO,3487172, alexpro,AUDUSD,Long,500000,AUD,385675,USD,06/24/2015 13:18:28 GMT,0.77135,Opened By User,0.77405,06/25/2015 03:07:19 GMT,TP Amount Reached,1350,27,,0,,1350,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),385600,385600,USD, 920486,Standard,Trader,1857.3,2500,1857.3,,,1350,Anton MacCane,19.29,19.29,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,214358.92,13.81,,,,
NO,3528468, alexpro,XAUUSD,Long,5000,XAU,5775350,USD,07/08/2015 09:52:22 GMT,1155.07,Opened By User,1159.84,07/08/2015 13:14:38 GMT,Closed By User,23850,477,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),5774250,5774250,USD, 920486,Standard,Trader,31733.5,25,31733.5,,,23850,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,345270.09,3.37,,,,
NO,3524152, alexpro,GBPUSD,Long,1000000,GBP,1545700,USD,07/07/2015 10:57:39 GMT,1.5457,Opened By User,1.54025,07/08/2015 09:09:35 GMT,Closed By User,-5450,-54.5,,0,1.555,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1545600,1545600,USD, 920486,Standard,Trader,7118.8,5000,7118.8,,,-5450,Anton MacCane,46.38,46.38,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,215464.95,22.2,,,,
NO,3478102, alexpro,USDJPY,Long,500000,USD,61605000,JPY,06/22/2015 10:08:09 GMT,123.21,Limit Captured,123.336,06/22/2015 16:05:12 GMT,TP Amount Reached,510,12.6,,0,,510,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),500000,500000,USD, 920486,Standard,Trader,2500,2500,2500,,,510,Anton MacCane,,,0,0,123.21,Eligible, MED_FXP,,Alexander Galich,,PX,,286679.67,5.95,,,,
NO,3200400, alexpro,USDJPY,Short,5989500,JPY,50000,USD,03/23/2015 04:10:18 GMT,119.79,Opened By User,119.432,03/24/2015 10:18:35 GMT,TP Amount Reached,150,35.8,,200,,150,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),50000,50000,USD, 920486,Standard,Trader,250,250,250,,200,150,Anton MacCane,2.5,2.5,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,8755.53,30.14,,,,
NO,3203900, alexpro,EURUSD,Short,54640,USD,50000,EUR,03/23/2015 16:42:29 GMT,1.0928,Opened By User,1.0895,03/24/2015 14:24:28 GMT,TP Amount Reached,165,33,,0,,165,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),54647.5,54647.5,USD, 920486,Standard,Trader,275.56,250,275.56,,,165,Anton MacCane,2.74,2.74,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,6898.46,21.7,,,,
